method_id,search_nfe,runs,median_best_cost,q25_best_cost,q75_best_cost
UniformRandom,43200,30,43679.430599960484,43209.78354695528,44196.68809566747
UniformRandom,43800,30,43644.21561506664,43185.18160773904,44170.87862433995
UniformRandom,44400,30,43637.98043646247,43178.60769245908,44085.88588145052
UniformRandom,45000,30,43633.13147884442,43167.07905511472,44019.32082743716
UniformRandom,45600,30,43604.577811487616,43146.91764377048,43980.778432014406
UniformRandom,46200,30,43588.900140298,43123.51003670176,43980.778432014406
UniformRandom,46800,30,43552.064658225594,43120.894784993,43980.01277320899
UniformRandom,47400,30,43546.500396519565,43115.2271055704,43973.11675486005
UniformRandom,48000,30,43481.78729430134,43108.45746597516,43960.164953476225
UniformRandom,48600,30,43481.78729430134,43099.858642446285,43957.000605643945
UniformRandom,49200,30,43478.13621240355,43090.054450676165,43917.728674404105
UniformRandom,49800,30,43478.13621240355,43083.46111204922,43908.850578547834
UniformRandom,50400,30,43435.917001447626,43077.43006789453,43870.86756963651
UniformRandom,51000,30,43429.62842483112,43073.96673370451,43856.48838482266
UniformRandom,51600,30,43424.69897815329,43069.36898201713,43805.32513563438
UniformRandom,52200,30,43415.41949332632,43063.52961419537,43769.12213315607
UniformRandom,52800,30,43402.29801059334,43058.369637425676,43718.782119342024
UniformRandom,53400,30,43390.62228482211,43048.50180502712,43704.14991042542
UniformRandom,54000,30,43372.39446963591,43036.59193015307,43703.9367402139
UniformRandom,54600,30,43334.55230018721,43022.69437001659,43702.72205066311
UniformRandom,55200,30,43328.40959015482,43018.40089375342,43696.47504234457
UniformRandom,55800,30,43263.22026526493,43015.89699863244,43686.08925887879
UniformRandom,56400,30,43263.22026526493,43006.047632591406,43684.53761948542
UniformRandom,57000,30,43263.13513486684,42992.91291426333,43679.33467044782
UniformRandom,57600,30,43258.65562261113,42974.84970430336,43666.445648816014
UniformRandom,58200,30,43256.66268697509,42968.727666185165,43650.030408262275
UniformRandom,58800,30,43254.03642295473,42960.164439223765,43623.688117251826
UniformRandom,59400,30,43242.206492544254,42959.767158685936,43597.64346579714
UniformRandom,60000,30,43215.39114093786,42955.83379390739,43547.4216809573
UniformRandom,60600,30,43208.3073353104,42949.97591568841,43538.58071670723
UniformRandom,61200,30,43200.789130805024,42942.64918203562,43538.13347475592
UniformRandom,61800,30,43172.859737311344,42934.91218064384,43536.369353916976
UniformRandom,62400,30,43162.07266165033,42923.917399011974,43531.0887939211
UniformRandom,63000,30,43151.2535320368,42913.46504605452,43529.80501942984
UniformRandom,63600,30,43148.88547987523,42906.27332412789,43525.085370950146
UniformRandom,64200,30,43136.37797590326,42904.12081872815,43522.88906329677
UniformRandom,64800,30,43134.81754247746,42886.74647191806,43520.83998144927
UniformRandom,65400,30,43128.35187544493,42879.53921728591,43510.579842694424
UniformRandom,66000,30,43124.95807789515,42875.593685141066,43510.061426838074
UniformRandom,66600,30,43123.90292465837,42870.16295805352,43507.869631459704
UniformRandom,67200,30,43122.604025274384,42864.16852295323,43491.84051550782
UniformRandom,67800,30,43120.627565067276,42860.724254202665,43489.42534432837
UniformRandom,68400,30,43112.597210180145,42855.70344826021,43473.362337074985
UniformRandom,69000,30,43099.68173457986,42848.697165198355,43470.46933510083
UniformRandom,69600,30,43095.43175590134,42842.5684793658,43461.79414198398
UniformRandom,70200,30,43092.51296986659,42838.75803512224,43430.08726336785
UniformRandom,70800,30,43083.68447688846,42835.40141439605,43412.27140626402
UniformRandom,71400,30,43051.828446748084,42827.620745272085,43408.98407307328
UniformRandom,72000,30,43037.297563964734,42826.68439865521,43388.70965278149
UniformRandom,72600,30,43023.934977550394,42822.141419295935,43388.70965278149
UniformRandom,73200,30,43012.55173003371,42817.7900624263,43383.58811215546
UniformRandom,73800,30,42987.661611845,42809.49209524442,43376.33141052932
UniformRandom,74400,30,42975.2872031048,42802.0084593947,43359.94944959518
UniformRandom,75000,30,42968.89484975539,42793.03329014463,43354.984200162595
UniformRandom,75600,30,42968.89484975539,42786.64558845035,43354.984200162595
UniformRandom,76200,30,42967.28056854385,42771.80606608604,43346.9886683853
UniformRandom,76800,30,42966.28190391562,42770.53311280555,43345.46236784062
UniformRandom,77400,30,42961.98954314242,42759.30290530404,43343.88529440056
UniformRandom,78000,30,42956.50258922778,42751.17123142049,43332.00058470939
UniformRandom,78600,30,42950.62673767269,42746.69697821076,43323.28848638644
UniformRandom,79200,30,42944.05655958738,42740.731207647266,43303.50642132987
UniformRandom,79800,30,42940.632496622246,42740.731207647266,43278.26302532882
UniformRandom,80400,30,42929.387979157356,42737.48168902511,43259.49240109864
UniformRandom,81000,30,42926.0256547346,42737.48168902511,43248.33227727937
UniformRandom,81600,30,42924.09234969161,42734.213104918155,43235.73997746181
UniformRandom,82200,30,42916.78368775445,42729.185193353886,43230.21008904945
UniformRandom,82800,30,42913.00872641849,42720.540824121264,43222.41817302798
UniformRandom,83400,30,42910.858452568726,42707.846141830974,43217.314016569
UniformRandom,84000,30,42901.14177555656,42704.71138528105,43215.053795099666
UniformRandom,84600,30,42899.201941059655,42696.905283116444,43204.526282768
UniformRandom,85200,30,42895.25733848154,42689.586140793595,43187.548756863886
UniformRandom,85800,30,42892.06075224042,42680.50227649167,43181.65369875484
UniformRandom,86400,30,42866.82445042963,42677.261497195796,43172.6455548505
UniformRandom,87000,30,42860.97567737798,42668.197372601615,43160.271409092806
UniformRandom,87600,30,42853.43327142868,42657.62173486393,43144.5728273122
UniformRandom,88200,30,42849.52040159158,42647.78901612814,43134.77612611717
UniformRandom,88800,30,42832.03432320132,42643.293224041285,43129.19009831352
UniformRandom,89400,30,42826.03570168509,42638.03187675751,43128.11137800273
UniformRandom,90000,30,42820.00996061116,42634.5769704297,43127.52158243835
UniformRandom,90600,30,42812.28455772535,42631.82470536344,43125.264227152125
UniformRandom,91200,30,42809.56409374841,42629.87471240387,43124.01687215715
UniformRandom,91800,30,42801.221503429566,42627.21502882033,43116.92821247451
UniformRandom,92400,30,42765.21220297262,42622.124843310405,43084.974475812385
UniformRandom,93000,30,42765.21220297262,42619.227934758506,43077.1088843142
UniformRandom,93600,30,42743.61834540102,42615.129105503685,43046.56097488034
UniformRandom,94200,30,42743.31752274068,42610.18252860451,43026.78337316371
UniformRandom,94800,30,42741.266974159815,42606.91377830937,43002.173882440744
UniformRandom,95400,30,42738.25695361226,42605.303587746166,42993.372477981495
UniformRandom,96000,30,42730.78650300953,42603.81104156475,42983.924184628064
UniformRandom,96600,30,42727.5149727082,42603.0382496576,42983.924184628064
UniformRandom,97200,30,42719.641815734496,42601.071864086785,42980.817052751256
UniformRandom,97800,30,42718.99345769389,42599.56256525715,42968.966346239424
UniformRandom,98400,30,42714.544696052806,42596.551608855225,42968.966346239424
UniformRandom,99000,30,42707.62620810238,42593.527550332656,42961.915899983025
UniformRandom,99600,30,42701.09047693113,42587.26614081958,42953.40808181588
UniformRandom,100200,30,42695.41073699533,42581.56130816866,42934.97392470083
UniformRandom,100800,30,42691.04858674379,42579.33694843717,42915.34969122432
